ED_ID_STR,ED_ENGLISH,COUNTY_ENGLISH,n_small_areas,n_deserts,mean_severity_index,mean_no_car_rate,mean_travel_time_min,deprivation_score,deprivation_category,pct_desert
267123,SKERRIES,FINGAL,32,7,0.3074439200162403,0.1032534363932366,58.212992355889725,5.15,Marginally Above Average,21.875
268042,CLONTARF EAST B,DUBLIN CITY,28,6,0.04746679426947394,0.1357297483433472,33.11433066683317,10.28,Affluent,21.428571428571427
268137,RATHMINES WEST F,DUBLIN CITY,14,3,0.2792688939156661,0.3559360193267939,28.467118394311537,12.73,Affluent,21.428571428571427
267138,TALLAGHT-FETTERCAIRN,SOUTH DUBLIN,33,7,0.037595811956347876,0.2037748278549309,28.61269751340637,-7.46,Marginally Below Average,21.21212121212121
268077,HARMONSTOWN B,DUBLIN CITY,10,2,0.024279334145351182,0.19381141602562693,28.129046578329884,-0.46,Marginally Below Average,20.0
267036,CABINTEELY-GRANITEFIELD,DUN LAOGHAIRE/RATHDOWN,10,2,0.2674583840844499,0.11585176041136411,42.205515882503185,6.27,Marginally Above Average,20.0
268121,PRIORSWOOD A,DUBLIN CITY,5,1,0.3763296792529435,0.13068411603777458,49.7065277631579,-12.54,Disadvantaged,20.0
268118,PHOENIX PARK,DUBLIN CITY,5,1,0.1216199756394641,0.3592390942914173,24.337344078431375,7.03,Marginally Above Average,20.0
267131,SWORDS-GLASMORE,FINGAL,25,5,0.0606414941128705,0.09772705002949404,36.80104190675382,-0.58,Marginally Below Average,20.0
268065,FINGLAS NORTH C,DUBLIN CITY,15,3,-0.03032886723507915,0.18278243634611652,27.204487980425373,-1.55,Marginally Below Average,20.0
267076,DUN LAOGHAIRE-SANDYCOVE,DUN LAOGHAIRE/RATHDOWN,15,3,0.19847069968872647,0.13518724691989228,40.689382254739584,9.45,Marginally Above Average,20.0
267038,CABINTEELY-LOUGHLINSTOWN,DUN LAOGHAIRE/RATHDOWN,15,3,-0.07640411422384626,0.11296941193818108,31.10699995602199,13.22,Affluent,20.0
267026,BLACKROCK-WILLIAMSTOWN,DUN LAOGHAIRE/RATHDOWN,10,2,0.06349979699553392,0.16766706102468626,30.76860827055694,10.65,Affluent,20.0
267065,DONABATE,FINGAL,37,7,0.1809318453654629,0.08274066705870035,48.32171088803089,8.5,Marginally Above Average,18.91891891891892
267039,CABINTEELY-POTTERY,DUN LAOGHAIRE/RATHDOWN,16,3,0.22900806942752738,0.11308298790933065,42.0961830372807,6.37,Marginally Above Average,18.75
267120,SHANKILL-RATHMICHAEL,DUN LAOGHAIRE/RATHDOWN,16,3,0.09151695087291921,0.07442438153797674,44.78550424109734,5.76,Marginally Above Average,18.75
267122,SHANKILL-SHANGANAGH,DUN LAOGHAIRE/RATHDOWN,16,3,0.12739164636622002,0.07722320635669454,41.807607772209394,5.76,Marginally Above Average,18.75
268113,PEMBROKE EAST D,DUBLIN CITY,16,3,0.03400959196102315,0.26851897164559796,26.272028701374694,6.54,Marginally Above Average,18.75
268071,GRANGE A,DUBLIN CITY,38,7,0.22254097484881508,0.12097177626626085,41.382500683749164,3.18,Marginally Above Average,18.42105263157895
267005,BALGRIFFIN,FINGAL,11,2,0.14361643228878307,0.07873098986784967,45.05105858225109,1.45,Marginally Above Average,18.181818181818183
267058,CLONSKEAGH-ROEBUCK,DUN LAOGHAIRE/RATHDOWN,11,2,0.08110951168198426,0.10582416766482122,35.607470731490736,12.89,Affluent,18.181818181818183
267111,PORTMARNOCK SOUTH,FINGAL,17,3,0.06042368226218626,0.09022732959156296,38.91943861811392,8.18,Marginally Above Average,17.647058823529413
268061,DRUMFINN,DUBLIN CITY,12,2,0.07907869806469074,0.2922179738678648,25.256719964157707,-13.47,Disadvantaged,16.666666666666668
268019,BALLYMUN E,DUBLIN CITY,6,1,-0.016663283258898397,0.10563784622239529,32.21708,4.6,Marginally Above Average,16.666666666666668
268026,BEAUMONT F,DUBLIN CITY,12,2,-0.07236263364460684,0.14279799673176236,28.72956821428571,4.02,Marginally Above Average,16.666666666666668
268033,CABRA WEST A,DUBLIN CITY,6,1,0.16143930166463663,0.3002394317181968,27.162025244942907,-14.39,Disadvantaged,16.666666666666668
267046,CHURCHTOWN-WOODLAWN,DUN LAOGHAIRE/RATHDOWN,6,1,-0.2118351603735282,0.09382191561331814,28.75716103463788,12.55,Affluent,16.666666666666668
267114,RATHFARNHAM-BUTTERFIELD,SOUTH DUBLIN,12,2,-0.020114359182568684,0.0738102840531945,35.32853792290439,8.34,Marginally Above Average,16.666666666666668
267148,TALLAGHT-TYMON,SOUTH DUBLIN,18,3,-0.13651486443812874,0.17849303145047968,24.79618180911681,-13.24,Disadvantaged,16.666666666666668
267105,MALAHIDE EAST,FINGAL,31,5,0.14168402027425245,0.08519912406041388,43.05750497276918,9.61,Marginally Above Average,16.129032258064516
267101,LUCAN HEIGHTS,SOUTH DUBLIN,19,3,-0.09237771652028974,0.09827947345962139,31.663063797521133,1.75,Marginally Above Average,15.789473684210526
267083,EDMONDSTOWN,SOUTH DUBLIN,19,3,0.0716498920870996,0.08498785349828475,38.304582770462744,1.55,Marginally Above Average,15.789473684210526
267021,BLACKROCK-CENTRAL,DUN LAOGHAIRE/RATHDOWN,13,2,0.1384724694712514,0.1401489896631913,36.18287264505686,13.4,Affluent,15.384615384615385
267022,BLACKROCK-GLENOMENA,DUN LAOGHAIRE/RATHDOWN,7,1,-0.09803665680644975,0.12950094810303941,29.868145311912006,12.11,Affluent,14.285714285714286
268146,TERENURE C,DUBLIN CITY,7,1,-0.12494924888347543,0.07134172321757351,32.4322913552526,11.79,Affluent,14.285714285714286
267023,BLACKROCK-NEWPARK,DUN LAOGHAIRE/RATHDOWN,7,1,-0.04933008526187579,0.08136557310911553,33.38651109547267,5.84,Marginally Above Average,14.285714285714286
267098,KILSALLAGHAN,FINGAL,7,1,0.19326025172553793,0.07053313923584943,63.94485604010025,-3.29,Marginally Below Average,14.285714285714286
268126,RAHENY-St. ASSAM,DUBLIN CITY,15,2,0.07324401136825008,0.13646355215828737,35.078539296066246,10.01,Affluent,13.333333333333334
267108,PALMERSTON VILLAGE,SOUTH DUBLIN,16,2,-0.21128324198132356,0.14909572269020163,24.28141264365624,-1.41,Marginally Below Average,12.5
267154,TEMPLEOGUE VILLAGE,SOUTH DUBLIN,8,1,-0.11642306130734875,0.1181353460150994,29.31063333333333,10.47,Affluent,12.5
267140,TALLAGHT-JOBSTOWN,SOUTH DUBLIN,56,7,-0.08821087813931908,0.18462340298773233,26.54039461509197,-8.15,Marginally Below Average,12.5
267115,RATHFARNHAM-HERMITAGE,SOUTH DUBLIN,17,2,0.01574478756179696,0.06845795747307974,37.726016673427985,9.56,Marginally Above Average,11.764705882352942
268095,KYLEMORE,DUBLIN CITY,9,1,0.0813371227500338,0.3371735322184539,23.178336581550493,-15.16,Disadvantaged,11.11111111111111
268124,RAHENY-FOXFIELD,DUBLIN CITY,9,1,0.07578833401001485,0.14773409479878513,32.425628341384865,-1.75,Marginally Below Average,11.11111111111111
267020,BLACKROCK-CARYSFORT,DUN LAOGHAIRE/RATHDOWN,19,2,-0.07939611513558559,0.10883892315025216,32.06815272696727,11.11,Affluent,10.526315789473685
267034,BLANCHARDSTOWN-TYRRELSTOWN,FINGAL,10,1,-0.0033698741372310188,0.2152280907563089,26.30206835130719,-11.6,Disadvantaged,10.0
267113,RATHFARNHAM-BALLYROAN,SOUTH DUBLIN,10,1,-0.11973203410475028,0.07772640897165731,31.820562095238095,7.84,Marginally Above Average,10.0
