SA_PUB2022,need_percentile,no_car_rate,employment_quadrant,ED_ENGLISH,COUNTY_ENGLISH,walk_node_id,nearest_hospital_min,nearest_school_min,nearest_university_min,hospital_access_percentile,hospital_severity,hospital_quadrant,school_access_percentile,school_severity,school_quadrant,university_access_percentile,university_severity,university_quadrant,is_employment_desert,is_hospital_desert,is_school_desert,is_university_desert,n_desert_categories
267028066/01,0.3056232237109216,0.0825688073394495,"Well-served, low-need",BLANCHARDSTOWN-BLAKESTOWN,FINGAL,12730768543,14.054148045977012,10.11773333333333,31.96659417210314,0.7529435647584247,-0.4473203410475031,"Well-served, low-need",0.3645960211124645,-0.058972797401542876,Low-priority gap,0.11246447421843275,0.19315874949248885,Low-priority gap,False,False,False,False,0
267122005,0.5058871295168493,0.1582278481012658,Transit Desert,SHANKILL-SHANGANAGH,DUN LAOGHAIRE/RATHDOWN,228784343,16.390797777777777,10.703224444444444,20.41583555555556,0.6595615103532277,-0.1536743808363784,"Well-served, high-need",0.3223710921640276,0.18351603735282174,Transit Desert,0.4078359723913926,0.09805115712545676,Transit Desert,True,False,True,True,3
268030013,0.6704222492894844,0.2432432432432432,Transit Desert,CABRA EAST A,DUBLIN CITY,2400969760,21.628340606060604,19.21164,15.203386666666663,0.42346731628095813,0.24695493300852622,Transit Desert,0.03877385302476655,0.6316483962647178,Transit Desert,0.5913520097442144,0.07907023954526993,"Well-served, high-need",True,True,True,False,3
267067009,0.7312220868859115,0.2777777777777778,Transit Desert,DUN LAOGHAIRE-EAST CENTRAL,DUN LAOGHAIRE/RATHDOWN,11069866741,12.15081333333333,4.664773333333334,13.670319569892476,0.831506293138449,-0.10028420625253753,"Well-served, high-need",0.8311002842062525,-0.09987819732034098,"Well-served, high-need",0.6552984165651644,0.0759236703207471,"Well-served, high-need",True,False,False,False,1
267140001,0.3392204628501827,0.0933333333333333,Low-priority gap,TALLAGHT-JOBSTOWN,SOUTH DUBLIN,8504519755,33.95099277591974,10.809586666666668,31.28965333333333,0.11347949654892409,0.22574096630125862,Low-priority gap,0.31323589118960615,0.02598457166057655,Low-priority gap,0.12586276898091753,0.21335769386926517,Low-priority gap,False,False,False,False,0
267099003,0.2990255785627284,0.081081081081081,"Well-served, low-need",KINSALEY,FINGAL,5552749358,33.71883333333334,3.3138266666666665,25.62894000000001,0.11652456354039786,0.18250101502233051,Low-priority gap,0.9194072269589931,-0.6203816483962648,"Well-served, low-need",0.25314656922452294,0.045879009338205434,Low-priority gap,False,False,False,False,0
268058011/01,0.7882663418595209,0.3137254901960784,"Well-served, high-need",DRUMCONDRA SOUTH A,DUBLIN CITY,1677578027,11.448706666666665,5.824773333333334,13.224259404761904,0.8544457978075517,-0.06617945594803076,"Well-served, high-need",0.7365002030044661,0.05176613885505488,"Well-served, high-need",0.6735688185140073,0.11469752334551364,"Well-served, high-need",False,False,False,False,0
268091006,0.8012586276898092,0.3218390804597701,Transit Desert,KIMMAGE B,DUBLIN CITY,2771150041,20.82736923076924,8.344386666666667,8.344386666666667,0.4551360129922858,0.34612261469752337,Transit Desert,0.5085261875761267,0.2927324401136825,"Well-served, high-need",0.8518067397482745,-0.05054811205846532,"Well-served, high-need",True,True,False,False,2
267100006/02,0.4522939504669103,0.1333333333333333,Low-priority gap,LUCAN-ESKER,SOUTH DUBLIN,11725948725,25.033673939393942,11.5978,29.635007272727275,0.29395046691027205,0.15834348355663824,Low-priority gap,0.26451481932602516,0.18777913114088512,Low-priority gap,0.15631343889565574,0.29598051157125455,Low-priority gap,False,False,False,False,0
268014002,0.6026187576126675,0.2051282051282051,"Well-served, high-need",BALLYGALL D,DUBLIN CITY,2375574703,17.54221111111111,11.906786666666669,14.580866666666664,0.607795371498173,-0.005176613885505499,"Well-served, high-need",0.24380836378400328,0.3588103938286642,Transit Desert,0.6183516037352822,-0.01573284612261472,"Well-served, high-need",False,False,True,False,1
268133004,0.8127283800243605,0.330188679245283,"Well-served, high-need",RATHMINES WEST B,DUBLIN CITY,564323298,9.692226666666668,5.997426666666667,11.510786666666672,0.9062119366626066,-0.09348355663824603,"Well-served, high-need",0.7206658546488023,0.09206252537555826,"Well-served, high-need",0.742793341453512,0.0699350385708486,"Well-served, high-need",False,False,False,False,0
268119006,0.8417580186764109,0.3548387096774194,Transit Desert,PRIORSWOOD C,DUBLIN CITY,4674248437,14.497520000000003,8.390973333333331,14.490833333333333,0.7369062119366626,0.10485180673974825,"Well-served, high-need",0.5042630937880633,0.33749492488834754,"Well-served, high-need",0.6218026796589524,0.21995533901745845,"Well-served, high-need",True,False,False,False,1
267109019,0.2253349573690621,0.0618556701030927,Low-priority gap,PALMERSTON WEST,SOUTH DUBLIN,296134636,30.33632713178294,23.695226666666663,27.030958260869564,0.16605765326837185,0.05927730410069024,Low-priority gap,0.016443361753958552,0.20889159561510354,Low-priority gap,0.21538773853024762,0.00994721883881447,Low-priority gap,False,False,False,False,0
267142001,0.3791108404384896,0.1074380165289256,"Well-served, low-need",TALLAGHT-KILNAMANAGH,SOUTH DUBLIN,440119065,21.246789523809525,10.70112,20.651533333333337,0.43889565570442546,-0.059784815265935876,Low-priority gap,0.3231831100284206,0.05592773041006899,Low-priority gap,0.3984977669508729,-0.01938692651238333,Low-priority gap,False,False,False,False,0
268030026,0.5334957369062119,0.1716417910447761,"Well-served, high-need",CABRA EAST A,DUBLIN CITY,2400990787,12.838783917525774,4.5554266666666665,10.978637250859109,0.8024766544863987,-0.26898091758018683,"Well-served, high-need",0.8420625253755583,-0.3085667884693464,"Well-served, high-need",0.7614697523345514,-0.2279740154283395,"Well-served, high-need",False,False,False,False,0
267138019,0.6580389768574909,0.2333333333333333,Transit Desert,TALLAGHT-FETTERCAIRN,SOUTH DUBLIN,441400385,36.65207277591973,13.481506666666666,30.26055862068965,0.08749492488834754,0.5705440519691434,Transit Desert,0.16463662200568407,0.49340235485180683,Transit Desert,0.14514819326025175,0.5128907835972392,Transit Desert,True,True,True,True,4
268153011,0.821863580998782,0.3370786516853932,"Well-served, high-need",USHERS F,DUBLIN CITY,2374013879,9.64024,10.865920404040404,10.145373737373738,0.9082419813235891,-0.08637840032480715,"Well-served, high-need",0.3097848152659358,0.5120787657328462,Transit Desert,0.7911084043848965,0.030755176613885493,"Well-served, high-need",False,False,True,False,1
268016006,0.9479293544457978,0.5306122448979592,"Well-served, high-need",BALLYMUN B,DUBLIN CITY,9560032697,19.1338391919192,4.864533333333332,12.23584,0.534307754770605,0.41362159967519285,"Well-served, high-need",0.8156719447827852,0.1322574096630127,"Well-served, high-need",0.7147787251319528,0.233150629313845,"Well-served, high-need",False,False,False,False,0
268128005,0.9194072269589932,0.4651162790697674,"Well-served, high-need",RATHMINES EAST A,DUBLIN CITY,13463696720,13.63980463768116,4.382693333333334,12.87684717948718,0.7673568818514007,0.15205034510759252,"Well-served, high-need",0.8568818514007308,0.06252537555826243,"Well-served, high-need",0.6873731222086885,0.23203410475030473,"Well-served, high-need",False,False,False,False,0
268006038/01,0.4633576938692651,0.1392405063291139,"Well-served, low-need",ASHTOWN A,DUBLIN CITY,5154510310,24.146786024096382,4.789986666666667,16.197533333333332,0.3270401948842875,0.13631749898497764,Low-priority gap,0.8211530653674382,-0.35779537149817303,"Well-served, low-need",0.5531871701177427,-0.08982947624847754,"Well-served, low-need",False,False,False,False,0
268064004,0.7343686561104344,0.2795698924731182,"Well-served, high-need",FINGLAS NORTH B,DUBLIN CITY,2686899248,17.57440666666667,5.322733333333333,13.113460000000002,0.6059683313032886,0.1284003248071458,"Well-served, high-need",0.7783191230207065,-0.043950466910272046,"Well-served, high-need",0.6790499390986602,0.055318717011774265,"Well-served, high-need",False,False,False,False,0
268052009,0.6730613073487617,0.246031746031746,"Well-served, high-need",CRUMLIN B,DUBLIN CITY,2993997783,16.24542380952381,14.722333333333331,13.697000000000005,0.6670726755988632,0.005988631749898499,"Well-served, high-need",0.11733658140479086,0.5557247259439708,Transit Desert,0.6538773853024766,0.01918392204628505,"Well-served, high-need",False,False,True,False,1
267104002,0.1540803897685749,0.0434782608695652,Low-priority gap,LUSK,FINGAL,12022933877,54.96048000000001,1.4885733333333333,47.05752000000002,0.025375558262281772,0.12870483150629314,Low-priority gap,0.97442143727162,-0.820341047503045,"Well-served, low-need",0.02923264311814855,0.12484774665042636,Low-priority gap,False,False,False,False,0
268002011,0.9479293544457978,0.5306122448979592,"Well-served, high-need",ARRAN QUAY B,DUBLIN CITY,4865516340,12.239733333333335,8.083693333333335,5.841213333333333,0.8282582216808769,0.11967113276492092,"Well-served, high-need",0.5312626877791311,0.41666666666666674,"Well-served, high-need",0.9187982135606984,0.029131140885099494,"Well-served, high-need",False,False,False,False,0
267089001,0.1947827852212748,0.054054054054054,Low-priority gap,FOXROCK-DEANSGRANGE,DUN LAOGHAIRE/RATHDOWN,7695995289,18.66412564971752,9.696213333333333,23.1862041025641,0.558262281770199,-0.3634794965489242,"Well-served, low-need",0.39464068209500613,-0.19985789687373134,Low-priority gap,0.3274462038164839,-0.13266341859520914,Low-priority gap,False,False,False,False,0
267104021,0.6570239545269996,0.2328767123287671,Transit Desert,LUSK,FINGAL,10689199197,56.35268561403509,22.936773333333345,49.75167228070176,0.02030044660982544,0.6367235079171741,Transit Desert,0.019285424279334107,0.6377385302476655,Transit Desert,0.02111246447421844,0.6359114900527811,Transit Desert,True,True,True,True,4
268114015,0.3645960211124645,0.1020408163265306,"Well-served, low-need",PEMBROKE EAST E,DUBLIN CITY,8884045743,13.118441739130434,10.2117484057971,15.250862857142858,0.7898903775883069,-0.42529435647584246,"Well-served, low-need",0.35728786033292737,0.0073081607795371095,Low-priority gap,0.5885099472188389,-0.2239139261063744,"Well-served, low-need",False,False,False,False,0
267055004,0.1614900527811612,0.0459770114942528,Low-priority gap,CLONSKEAGH-MILLTOWN,DUN LAOGHAIRE/RATHDOWN,257926808,18.05917818181818,11.084293333333331,17.32835151515151,0.584652862362972,-0.4231628095818108,"Well-served, low-need",0.2945594803085668,-0.13306942752740564,Low-priority gap,0.511977263499797,-0.3504872107186358,"Well-served, low-need",False,False,False,False,0
267023006,0.5597848152659358,0.183206106870229,Transit Desert,BLACKROCK-NEWPARK,DUN LAOGHAIRE/RATHDOWN,1419896666,23.73961422969188,7.6217466666666684,16.49887619047619,0.34206252537555826,0.21772228989037756,Transit Desert,0.5755176613885505,-0.01573284612261472,"Well-served, high-need",0.5426309378806333,0.017153877385302496,"Well-served, high-need",True,True,False,False,2
267076014,0.1443361753958587,0.0412371134020618,Low-priority gap,DUN LAOGHAIRE-SANDYCOVE,DUN LAOGHAIRE/RATHDOWN,701966751,18.765558787878785,13.120053333333331,22.05538545454545,0.5548112058465287,-0.41047503045066996,"Well-served, low-need",0.1831100284206253,-0.0387738530247666,Low-priority gap,0.35464880227365003,-0.21031262687779134,Low-priority gap,False,False,False,False,0
268085016,0.6319529029638652,0.218978102189781,"Well-served, high-need",KILMAINHAM C,DUBLIN CITY,2352388112,14.068897777777776,12.15328195121951,4.0533600000000005,0.7521315468940317,-0.12017864393016653,"Well-served, high-need",0.2328461226146975,0.3991067803491677,Transit Desert,0.9571660576532683,-0.32521315468940315,"Well-served, high-need",False,False,True,False,1
267002002/01,0.1066788469346325,0.032258064516129,Low-priority gap,BALBRIGGAN RURAL,FINGAL,4951053081,59.11554476190474,2.217,52.5145314285714,0.014007308160779552,0.09267153877385295,Low-priority gap,0.9596021112464475,-0.852923264311815,"Well-served, low-need",0.015022330491270774,0.09165651644336173,Low-priority gap,False,False,False,False,0
267004025,0.3742387332521315,0.106060606060606,Low-priority gap,BALDOYLE,FINGAL,5686407726,29.837906666666672,2.8251866666666667,23.23689333333333,0.17498984977669507,0.1992488834754364,Low-priority gap,0.9413317092976046,-0.567092976045473,"Well-served, low-need",0.3248071457572067,0.04943158749492477,Low-priority gap,False,False,False,False,0
267084006,0.1947827852212748,0.054054054054054,Low-priority gap,FIRHOUSE VILLAGE,SOUTH DUBLIN,10812201419,29.542643636363643,12.904093333333329,32.05031652173914,0.17965895249695496,0.01512383272431983,Low-priority gap,0.19305724725943973,0.0017255379618350553,Low-priority gap,0.11104344295574498,0.08373934226552981,Low-priority gap,False,False,False,False,0
268102011,0.8614494518879415,0.375,"Well-served, high-need",MERCHANTS QUAY E,DUBLIN CITY,10609112832,9.465146666666666,5.67648,6.2260133333333325,0.9135200974421437,-0.052070645554202155,"Well-served, high-need",0.7478684531059683,0.11358099878197325,"Well-served, high-need",0.9100690215184735,-0.048619569630531934,"Well-served, high-need",False,False,False,False,0
268070022/01,0.5965286236297198,0.2027027027027027,"Well-served, high-need",GRACE PARK,DUBLIN CITY,3424995950,20.30090630136986,10.168879999999998,2.062426666666666,0.4807145757206659,0.11581404790905392,Transit Desert,0.3599269183922046,0.23660170523751523,Transit Desert,0.9876167275680064,-0.39108810393828664,"Well-served, high-need",False,True,True,False,2
267083019,0.3698741372310191,0.1041666666666666,Low-priority gap,EDMONDSTOWN,SOUTH DUBLIN,7797266293,27.03455833333334,14.02914666666667,30.32555833333334,0.23081607795371495,0.13905805927730414,Low-priority gap,0.14271213966707263,0.22716199756394645,Low-priority gap,0.1433211530653674,0.22655298416565167,Low-priority gap,False,False,False,False,0
267103016/02,0.2573081607795371,0.0684931506849315,Low-priority gap,LUCAN-St. HELENS,SOUTH DUBLIN,9007340261,30.227106666666664,13.138759999999994,34.82844,0.16829070239545274,0.08901745838408437,Low-priority gap,0.18148599269183918,0.07582216808769793,Low-priority gap,0.08343483556638243,0.17387332521315468,Low-priority gap,False,False,False,False,0
267001008,0.5353227771010962,0.1724137931034483,Transit Desert,AIRPORT,FINGAL,5050861303,7.197186666666666,11.164653333333336,18.4197561904762,0.9561510353227771,-0.4208282582216809,"Well-served, high-need",0.29009338205440516,0.24522939504669106,Transit Desert,0.476857490864799,0.05846528623629721,Transit Desert,True,False,True,True,3
268093001,0.9291514413317092,0.4845360824742268,Transit Desert,KIMMAGE D,DUBLIN CITY,4211441274,25.53944848484849,13.672386666666666,13.672386666666666,0.27324401136825005,0.6559074299634592,Transit Desert,0.1561104344295574,0.7730410069021518,Transit Desert,0.6550954120990662,0.27405602923264305,"Well-served, high-need",True,True,True,False,3
268021003,0.703613479496549,0.2641509433962264,Transit Desert,BEAUMONT A,DUBLIN CITY,8592313402,13.782139649122804,3.680773333333333,7.019840000000001,0.7616727568006496,-0.058059277304100654,"Well-served, high-need",0.9005278116118555,-0.1969143321153065,"Well-served, high-need",0.8887535525781567,-0.18514007308160774,"Well-served, high-need",True,False,False,False,1
267132001/03,0.0579577750710515,0.0194174757281553,Low-priority gap,SWORDS-FORREST,FINGAL,11676179,54.32250666666667,33.21957333333332,54.03374666666666,0.027202598457166105,0.030755176613885396,Low-priority gap,0.0062931384490458875,0.051664636622005614,Low-priority gap,0.013195290296386553,0.04476248477466495,Low-priority gap,False,False,False,False,0
268046012,0.3582013804303695,0.1,"Well-served, low-need",CLONTARF WEST A,DUBLIN CITY,9959525271,15.51120514619883,6.661306666666666,16.081332698412698,0.6985383678440926,-0.34033698741372315,"Well-served, low-need",0.6613885505481121,-0.3031871701177426,"Well-served, low-need",0.5562322371092163,-0.19803085667884684,"Well-served, low-need",False,False,False,False,0
267026002,0.3386114494518879,0.0932203389830508,Low-priority gap,BLACKROCK-WILLIAMSTOWN,DUN LAOGHAIRE/RATHDOWN,13175874036,13.484453333333333,0.0,7.490453333333333,0.7728380024360536,-0.4342265529841657,"Well-served, low-need",0.997563946406821,-0.6589524969549331,"Well-served, low-need",0.8775883069427527,-0.5389768574908648,"Well-served, low-need",False,False,False,False,0
268016015/268016018,0.8165854648802273,0.3333333333333333,"Well-served, high-need",BALLYMUN B,DUBLIN CITY,6221819257,16.835518787878794,4.896506666666667,13.138196923076926,0.6390580592773041,0.17752740560292324,"Well-served, high-need",0.8134388956557044,0.0031465692245229437,"Well-served, high-need",0.678034916768169,0.13855054811205836,"Well-served, high-need",False,False,False,False,0
267001011,0.7010759236703208,0.2621359223300971,"Well-served, high-need",AIRPORT,FINGAL,3883139335,15.659586666666666,9.542773333333333,15.016676923076924,0.691636215996752,0.009439707673568831,"Well-served, high-need",0.4037758830694276,0.2973000406008932,Transit Desert,0.6004872107186359,0.10058871295168492,"Well-served, high-need",False,False,True,False,1
267158009,0.1293138449045879,0.0384615384615384,"Well-served, low-need",THE WARD,FINGAL,2687083932,6.723733333333334,5.549706666666666,13.570884444444443,0.962444173771823,-0.8331303288672351,"Well-served, low-need",0.7594397076735688,-0.630125862768981,"Well-served, low-need",0.6595615103532277,-0.5302476654486399,"Well-served, low-need",False,False,False,False,0
267140007,0.4107795371498173,0.1181102362204724,"Well-served, low-need",TALLAGHT-JOBSTOWN,SOUTH DUBLIN,4485682373,24.07697283950618,5.605386666666666,17.455412839506174,0.33089727974015426,0.07988225740966304,Low-priority gap,0.7553796183516037,-0.3446000812017864,"Well-served, low-need",0.5083231831100284,-0.09754364596021114,"Well-served, low-need",False,False,False,False,0
268152003,0.7222898903775883,0.2738095238095238,"Well-served, high-need",USHERS E,DUBLIN CITY,342090112,12.05490666666667,8.74208,8.478413333333334,0.8365814047909054,-0.11429151441331709,"Well-served, high-need",0.4711733658140479,0.2511165245635404,Transit Desert,0.8485586682907024,-0.12626877791311408,"Well-served, high-need",False,False,True,False,1
267100075,0.0075111652456354,0.0,"Well-served, low-need",LUCAN-ESKER,SOUTH DUBLIN,11531693096,19.93401333333333,13.4502,24.535346666666666,0.49878197320341044,-0.49127080795777506,Low-priority gap,0.1656516443361754,-0.15814047909054002,Low-priority gap,0.28359723913926105,-0.27608607389362566,Low-priority gap,False,False,False,False,0
268031011,0.6871701177425903,0.2537313432835821,"Well-served, high-need",CABRA EAST B,DUBLIN CITY,4889016036,11.9586,3.83172,17.140813333333337,0.8402354851806739,-0.15306536743808363,"Well-served, high-need",0.8879415347137637,-0.2007714169711734,"Well-served, high-need",0.5192854242793341,0.16788469346325618,"Well-served, high-need",False,False,False,False,0
267158013,0.1560089321965083,0.0442477876106194,"Well-served, low-need",THE WARD,FINGAL,2570916746,24.851022857142848,4.6831200000000015,22.40827619047618,0.3014616321559074,-0.14545269995939908,Low-priority gap,0.82907023954527,-0.6730613073487617,"Well-served, low-need",0.34591961023142515,-0.18991067803491685,Low-priority gap,False,False,False,False,0
268025004,0.5902354851806739,0.2,"Well-served, high-need",BEAUMONT E,DUBLIN CITY,82676984,14.088106666666668,7.307399999999999,11.75748,0.7514210312626878,-0.16118554608201385,"Well-served, high-need",0.6060698335363378,-0.015834348355663885,"Well-served, high-need",0.7325416159155501,-0.1423061307348762,"Well-served, high-need",False,False,False,False,0
267112008/03,0.0211124644742184,0.009009009009009,Low-priority gap,RATHCOOLE,SOUTH DUBLIN,4882270403,52.70506666666663,12.671120000000002,50.06011999999995,0.03166869671132766,-0.010556232237109258,Low-priority gap,0.20462850182704018,-0.18351603735282176,Low-priority gap,0.02030044660982544,0.0008120178643929617,Low-priority gap,False,False,False,False,0
268017004,0.8710921640276086,0.3846153846153846,Transit Desert,BALLYMUN C,DUBLIN CITY,11473291499,22.544200000000004,10.133213333333332,14.742159999999997,0.38591149005278114,0.48518067397482745,Transit Desert,0.3629719853836785,0.5081201786439301,Transit Desert,0.6116524563540398,0.25943970767356883,"Well-served, high-need",True,True,True,False,3
267149006,0.1411896061713357,0.040650406504065,Low-priority gap,TEMPLEOGUE-CYPRESS,SOUTH DUBLIN,288824595,28.179994471544703,14.023653333333328,26.9123,0.20767356881851395,-0.06648396264717826,Low-priority gap,0.14352415753146575,-0.002334551360130055,Low-priority gap,0.21863580998781973,-0.07744620381648404,Low-priority gap,False,False,False,False,0
268052002,0.8531262687779131,0.3663366336633663,Transit Desert,CRUMLIN B,DUBLIN CITY,2584445165,17.322955555555556,12.151826666666668,5.7071733333333325,0.6171335769386926,0.23599269183922045,"Well-served, high-need",0.23304912708079573,0.6200771416971174,Transit Desert,0.9216402760860739,-0.06851400730816082,"Well-served, high-need",True,False,True,False,2
267050007,0.9638652050345108,0.5705128205128205,"Well-served, high-need",CLONDALKIN-MONASTERY,SOUTH DUBLIN,9008783344,23.636033684210528,6.710026666666665,9.823746666666665,0.3449045879009338,0.618960617133577,Transit Desert,0.65814047909054,0.3057247259439708,"Well-served, high-need",0.8043036946812829,0.15956151035322785,"Well-served, high-need",False,True,False,False,1
267100018,0.0423264311814859,0.0137931034482758,Low-priority gap,LUCAN-ESKER,SOUTH DUBLIN,295896413,33.71126814814816,12.703066666666668,32.914244444444435,0.1167275680064962,-0.07440113682501029,Low-priority gap,0.20219244823386118,-0.15986601705237527,Low-priority gap,0.10109622411693053,-0.05876979293544463,Low-priority gap,False,False,False,False,0
268093007,0.85464880227365,0.3671875,Transit Desert,KIMMAGE D,DUBLIN CITY,26414176,25.048986666666664,11.435986666666668,11.435986666666668,0.29334145351197727,0.5613073487616728,Transit Desert,0.27243199350385705,0.582216808769793,Transit Desert,0.7460414129110841,0.10860738936256598,"Well-served, high-need",True,True,True,False,3
267109001,0.6144945188794153,0.2111111111111111,"Well-served, high-need",PALMERSTON WEST,SOUTH DUBLIN,8719923276,19.14765333333333,8.471466666666666,20.803637647058828,0.5341047503045067,0.08038976857490865,"Well-served, high-need",0.4977669508729192,0.11672756800649609,Transit Desert,0.39403166869671136,0.22046285018270395,Transit Desert,False,False,True,True,2
268072007,0.7608607389362566,0.2954545454545454,Transit Desert,GRANGE B,DUBLIN CITY,968114357,22.575499047619065,10.849226666666665,15.974485714285718,0.3846934632561916,0.376167275680065,Transit Desert,0.3112058465286236,0.449654892407633,Transit Desert,0.561510353227771,0.19935038570848562,"Well-served, high-need",True,True,True,False,3
267006002,0.5109622411693058,0.1612903225806451,"Well-served, high-need",BALLINASCORNEY,SOUTH DUBLIN,651676802,31.031567179487187,12.545573333333332,24.41000717948718,0.15265935850588708,0.3583028826634187,Transit Desert,0.2119366626065774,0.2990255785627284,Transit Desert,0.2878603329273244,0.2231019082419814,Transit Desert,False,True,True,True,3
268153005,0.7112261469752335,0.2676056338028169,"Well-served, high-need",USHERS F,DUBLIN CITY,3168826061,9.452804444444444,11.174924444444445,3.7290799999999993,0.9143321153065367,-0.20310596833130323,"Well-served, high-need",0.2886723507917174,0.4225537961835161,Transit Desert,0.963256191636216,-0.25203004466098256,"Well-served, high-need",False,False,True,False,1
267049002,0.4355460820138043,0.1276595744680851,Low-priority gap,CLONDALKIN-DUNAWLEY,SOUTH DUBLIN,8857464037,33.188066666666664,6.207813333333336,23.46411999999999,0.12261469752334553,0.31293138449045876,Low-priority gap,0.7009744214372716,-0.26542833942346733,"Well-served, low-need",0.3183110028420625,0.11723507917174181,Low-priority gap,False,False,False,False,0
267028022,0.2513195290296386,0.0675675675675675,"Well-served, low-need",BLANCHARDSTOWN-BLAKESTOWN,FINGAL,1278860325,20.76554256410256,7.936386666666668,28.897155897435887,0.4575720665854649,-0.2062525375558263,Low-priority gap,0.5454730004060089,-0.29415347137637027,"Well-served, low-need",0.16930572472594396,0.08201380430369465,Low-priority gap,False,False,False,False,0
268042002,0.4085464880227365,0.1171171171171171,"Well-served, low-need",CLONTARF EAST B,DUBLIN CITY,1426961067,19.46166666666667,7.695546666666667,21.258466666666678,0.5198944376776289,-0.11134794965489236,"Well-served, low-need",0.5682095006090133,-0.1596630125862768,"Well-served, low-need",0.379415347137637,0.029131140885099494,Low-priority gap,False,False,False,False,0
268139007/268139008,0.8268371904181891,0.3418803418803419,"Well-served, high-need",ROTUNDA B,DUBLIN CITY,2376978169,7.734093333333333,2.585306666666667,2.72056,0.9480308566788469,-0.12119366626065775,"Well-served, high-need",0.9502639058059277,-0.12342671538773853,"Well-served, high-need",0.9803085667884693,-0.1534713763702802,"Well-served, high-need",False,False,False,False,0
267027009,0.4464068209500609,0.1313131313131313,"Well-served, low-need",BLANCHARDSTOWN-ABBOTSTOWN,FINGAL,799567560,8.25408,10.73584,20.63379999999999,0.939301664636622,-0.4928948436865611,"Well-served, low-need",0.32034104750304504,0.12606577344701586,Low-priority gap,0.3999187982135607,0.04648802273650021,Low-priority gap,False,False,False,False,0
267081006/02,0.7298010556232237,0.2772277227722772,"Well-served, high-need",DUNDRUM-SWEETMOUNT,DUN LAOGHAIRE/RATHDOWN,13519644414,19.01821777777777,2.3325466666666665,11.3906,0.5403978887535525,0.18940316686967118,"Well-served, high-need",0.9569630531871701,-0.2271619975639464,"Well-served, high-need",0.7472594397076735,-0.017458384084449774,"Well-served, high-need",False,False,False,False,0
267106015/267106012,0.3265326837190418,0.0888888888888888,Low-priority gap,MALAHIDE WEST,FINGAL,9116735980,36.80295047619048,17.15914666666667,28.23648380952381,0.08587088915956154,0.24066179455948028,Low-priority gap,0.06171335769386932,0.2648193260251725,Low-priority gap,0.18574908647990251,0.1407835972391393,Low-priority gap,False,False,False,False,0
267057001,0.509642712139667,0.160377358490566,"Well-served, high-need",CLONSKEAGH-FARRANBOLEY,DUN LAOGHAIRE/RATHDOWN,13450636245,20.069106666666663,5.771693333333334,14.858215438596488,0.49066179455948034,0.018980917580186718,Transit Desert,0.7405602923264312,-0.23091758018676412,"Well-served, high-need",0.6084043848964678,-0.0987616727568007,"Well-served, high-need",False,True,False,False,1
267129007,0.5430369468128299,0.175438596491228,Transit Desert,STILLORGAN-PRIORY,DUN LAOGHAIRE/RATHDOWN,5284855909,28.214241212121205,15.437720000000004,13.65390666666667,0.2064555420219245,0.33658140479090537,Transit Desert,0.0968331303288672,0.4462038164839627,Transit Desert,0.6561104344295574,-0.11307348761672753,"Well-served, high-need",True,True,True,False,3
268013007,0.6152050345107593,0.2112676056338028,Transit Desert,BALLYGALL B,DUBLIN CITY,305410269,21.176169523809527,5.035093333333334,18.637400000000003,0.440925700365408,0.17427933414535124,Transit Desert,0.8030856678846935,-0.18788063337393424,"Well-served, high-need",0.4679252943564759,0.14727974015428336,Transit Desert,True,True,False,True,3
267140029,0.7850182704019488,0.3111111111111111,"Well-served, high-need",TALLAGHT-JOBSTOWN,SOUTH DUBLIN,4511405424,25.87406051282052,6.14052,19.25250051282052,0.26349979699553394,0.5215184734064149,Transit Desert,0.7064555420219245,0.07856272838002432,"Well-served, high-need",0.4457978075517661,0.3392204628501827,Transit Desert,False,True,False,True,2
267160003,0.2188388144539179,0.06,Low-priority gap,TURNAPIN,FINGAL,248037617,23.03512888888889,15.969546666666668,23.33361166666667,0.3678440925700366,-0.1490052781161187,Low-priority gap,0.08526187576126676,0.13357693869265114,Low-priority gap,0.3225740966301258,-0.10373528217620792,Low-priority gap,False,False,False,False,0
267130019,0.2620787657328461,0.0697674418604651,Low-priority gap,SUTTON,FINGAL,11665410585,25.16162666666666,4.843613333333335,18.56061333333333,0.2880633373934226,-0.025984571660576494,Low-priority gap,0.8164839626471783,-0.5544051969143322,"Well-served, low-need",0.4709703613479497,-0.20889159561510356,Low-priority gap,False,False,False,False,0
268074002,0.5162403572878603,0.1632653061224489,"Well-served, high-need",GRANGE D,DUBLIN CITY,301800390,8.73461333333333,6.152613333333333,11.335839999999996,0.9287454323995128,-0.41250507511165246,"Well-served, high-need",0.7050345107592366,-0.1887941534713763,"Well-served, high-need",0.7492894843686562,-0.23304912708079584,"Well-served, high-need",False,False,False,False,0
268099013,0.9764514819326026,0.6186440677966102,"Well-served, high-need",MERCHANTS QUAY B,DUBLIN CITY,4877131807,11.804653333333334,3.742653333333334,3.862053333333333,0.8432805521721478,0.13317092976045475,"Well-served, high-need",0.894539179861957,0.08191230207064559,"Well-served, high-need",0.9610231425091352,0.01542833942346733,"Well-served, high-need",False,False,False,False,0
