id,name,lat,lon,walk_node_id,snap_distance_m
616479730,Loreto College Junior School,53.3369107,-6.2562981,6007746154,15.25110386786045
1603816530,Walk n' Talk English,53.33217909999998,-6.223566299999999,9421678294,13.888084895692622
2103399810,Gaelscoil Choláiste Mhuire,53.3535826,-6.262150900000002,6977210533,20.42353053284453
3675653527,The Larkin Early Education Service,53.360821900000005,-6.243079599999999,2413705176,11.087764007274643
3869168995,H5 computer lab,53.431731600000006,-6.137508600000001,3869246091,31.638337684382975
4310122325,Coláiste Chilliain,53.32394140000001,-6.4028846,12003723077,16.165694558359853
4310122328,Gaelscoil Chluain Dolcáin,53.32351460000001,-6.402076700000001,12003350392,18.81229703590509
4420684271,Talbot Senior National School,53.3262245,-6.413746200000001,12003153155,7.109566040132031
4420684272,Scoil Nano Nagle,53.3261827,-6.413003700000001,12003153166,14.393909036404228
5188639665,Unnamed Schools,53.4606536,-6.245489900000001,7551612781,20.970148218265805
5262079721,St. Joseph's Senior & Junior Co-ed National School,53.401056,-6.2707695,4462619009,51.741250451138555
5337558048,Scoil an tSeachtar Laoch,53.3914486,-6.264783399999999,4145737555,25.6108919640528
5801753353,Lycée Français d'Irlande,53.27920699999999,-6.176140099999998,3451870562,57.606045177488795
6223902788,Saint Patrick's Choir School,53.3391955,-6.272187399999999,9949794926,12.511014784099855
6958681671,Ashfield College,53.2867175,-6.239450000000001,11842329654,9.802425298334645
8068766918,St. Fiachra's Junior National School,53.38733950000001,-6.226009199999999,13885822626,10.266895538240814
9420801164,Gaelscoil Bhaile Munna,53.3982616,-6.256122300000001,1529915222,36.93948291820798
10614580122,Dún Laoghaire Educate Together,53.28724340000001,-6.1544158,4960410309,16.005180645080674
10941977796,St. Patrick’s Boys’ National School,53.4937959,-6.1352252,10267111571,25.843893556719866
10941977797,Scoil Phadraic Cailini,53.4927348,-6.135544399999999,12409434749,23.956507135706502
12012352251,Hedley Park Montessori School,53.3387398,-6.249652499999999,6007637185,20.963590000219327
12260783883,Rosmini Community School,53.3714432,-6.2477041,10297474052,22.850625156730104
12318441330,Wise Little Owls,53.2883585,-6.2045366,4078750611,10.138703571069207
13127959247,Gaelscoil Áine,53.3732942,-6.264028700000001,1449664595,35.597453996870726
13570527014,The Dublin Academy of Education,53.28838319999999,-6.198492800000002,9400438493,14.383928294410472
13922852201,CBS Westland Row,53.3429928,-6.2486979,6009573621,8.5065388196053
4491082,Saint Francis Xavier National Schools,53.38295679092095,-6.383135265745335,5948558369,7.050015243763343
7839824,Saint Mac Dara's Community College,53.2977301024608,-6.328610376431397,59997359,63.14891980608164
8053294,Coláiste de hÍde,53.30118512523674,-6.349107250201317,7397866918,45.72703290085996
8584472,St Tiernans Community School,53.282140848234754,-6.2395286857353645,12101480021,12.485106905777897
8590201,Queen of Angels Primary School,53.2765840617764,-6.225863322274776,60959909,22.326464915008092
8590214,St Olaf's National School,53.28254273975925,-6.226507130449247,60973704,30.992008293673315
9828150,Bishop Galvin National School,53.29841278397743,-6.318214218881807,11022666784,38.50955269618546
9828151,Bishop Shanahan National School,53.29803478558311,-6.318494527695838,4779997438,49.80090844756322
11842089,Greenhills College,53.30736454391777,-6.335413474898372,6388173685,16.715214210454782
12208787,Scoil Oilibhéir,53.38723538797952,-6.397722494801688,110591533,16.339699581799568
12208794,Coolmine Community School,53.38796405007816,-6.396132944496105,13096195255,37.044729792284635
20654009,Scoil Mhuire,53.23618386475272,-6.12172156424446,7151383223,31.16085404770309
21263216,St Anne's National School,53.23411855067202,-6.128604070588659,4625064369,71.0811750095801
21568577,Presentation College,53.19187545102512,-6.102140062367818,3224760364,34.73819587571616
22484988,Oatlands College,53.29216582306193,-6.204453626079311,660209844,64.44896195410983
22516182,Mount Anville School,53.29197593344877,-6.223684285928168,2474170304,0.6025168596270281
22673351,Notre Dame Des Missions,53.293621355806806,-6.25163424527757,2380633766,65.90242106113153
22704065,Mount Anville National School,53.28945163727805,-6.2175404095401765,14077333959,40.3901591523002
22724922,Rathmichael National School,53.235889959030594,-6.127372602378563,458501273,6.811765147762338
22962787,De La Salle College Churchtown,53.29740574754093,-6.263919580632211,208925089,79.81939565262239
23015925,Wesley College,53.27618843315516,-6.240511092034306,13160517129,13.46772595927587
23386084,Saint Colmcille's National Schools,53.45826433313631,-6.214404092413731,4729750704,44.92749358162014
23565039,Loreto High School Beaufort,53.29275595302132,-6.2840791862454655,12215136043,14.739360279722987
23565040,Saint Mary's Boys National School,53.29501996189966,-6.283969766281392,8270061729,73.7716856273165
23565045,Rathfarnham Educate Together National School,53.291757792109294,-6.274878307302431,11902024450,6.5762680314347985
23594606,St Peter's School,53.31091187590169,-6.26959993167583,5506791739,27.65644797885064
23645985,Taney National School,53.28853237630221,-6.237965041340002,77001996,38.211781797583065
23688824,Saint Patrick's Girls' National School,53.20022285385196,-6.108620689450515,8085744898,27.071278946734587
23815465,Alexandra College,53.31096938269805,-6.250448463563837,11094148364,54.491239470204185
23977323,Saint Joseph's Junior Education Centre,53.31520271609149,-6.247661476651454,1280332368,15.204535489875475
23977325,Saint Conleth's College,53.32796302965505,-6.2405669960658114,14024059483,20.71573001629608
23983784,Milltown Park,53.31811402647092,-6.244819960186376,8777768740,18.268239378823623
23983786,Sandford Park School,53.3217656137866,-6.24995782256648,12748979997,45.16618197611597
23997652,Our Lady's Grove,53.3005674969188,-6.235970218545993,8093370252,1.3365618088963236
24003628,St Benildus College,53.28399183509948,-6.222402493884576,2465727615,6.214287488923661
24033774,St Mary's National School,53.27903350983344,-6.288756890215306,5693414164,25.760204623905324
24034361,Our Lady's National School,53.30164877310048,-6.249106931211062,13440107911,8.389588042121352
25411073,Holywell Educate Together National School,53.44459021003197,-6.208594898805858,6813997353,36.77147689058962
25939649,St Colmcille's Community School,53.27808540854972,-6.315144897000747,10542713198,75.14145540261528
25940283,Saint Colmcille's National School,53.284214713165525,-6.316248409547341,5046618476,22.843259170377664
25941747,Ballyroan Boys National School,53.2862199733055,-6.294585911871257,7802087398,24.317945446871725
25941762,Coláiste Éanna C.B.S.,53.28549897629806,-6.298367446154103,7952693704,25.051132674772884
26163533,Holy Rosary National School,53.27311364158401,-6.348162872490997,11470395140,20.09750775855928
26472640,St Laurence O'Toole National School,53.28853473950541,-6.206878959143881,9400557848,25.586060226577516
26840629,St. Kilian's German School,53.303298301196,-6.229339759438336,2481069241,68.12476028130024
27205609,Holy Child National School,53.38570165994017,-6.246155013648486,11730987200,86.34737451857036
27220217,Saint Catherine's Primary School,53.34159062286789,-6.2827700224912935,13706140918,22.297560981695444
27395852,Holy Family National School,53.45226897336474,-6.241883525732213,12791256179,15.735113753840512
27428580,"Saint Patrick's National School, Diswellstown",53.36912734317681,-6.387487442588186,4749111224,48.2361468036413
27428622,Scoil Thomáis,53.37815934843417,-6.377970693481307,12991965469,29.109905337080754
27428782,Castleknock Community College,53.37160446139909,-6.391366563627887,12828610641,6.3591946385552705
27823981,Saint Philip's National Schools,53.38997679515592,-6.407331420109872,12903166529,63.32656213212205
28293710,Ratoath Senior National School,53.50250262521556,-6.464970442386667,12551957888,69.30180509770685
28294410,Ratoath College,53.49893151967367,-6.457749943406472,10315502551,8.198209971912748
28480800,Saint Paul's National School,53.50272134831003,-6.452643493785179,3869139948,16.99651967282498
28574689,Scoil Carmel National School,53.285113273173415,-6.337416431590088,9995200870,16.65477236305306
28776752,Unnamed Schools,53.37825041381688,-6.0666860512021366,316420747,24.730949894851722
