SA_PUB2022,walk_node_id,nearest_hospital_min,nearest_school_min,nearest_university_min
268028013,11822804245,10.562853333333331,5.080746666666667,11.403120000000001
267083004,1121355089,0.8339333333333333,22.839723636363637,36.275936969696986
267092052,13450228983,26.287850574712653,10.985840000000001,20.460163440860217
268027010,6367887265,11.414054166666666,3.197666666666666,8.299840833333333
267100057,243986762,22.68737159420289,12.384426666666664,27.288704927536227
268136010,2375345642,18.749459869281043,8.671093333333335,20.399587619047622
268151009,359102365,11.115210406504067,7.354173333333333,8.911626666666667
267028008,12894720051,20.197947126436777,5.634426666666666,23.662893793103443
267105006,6955691215,35.414865714285725,18.42308666666667,28.81385238095238
267056005/02,7999151172,14.506088717948717,8.930473191489362,7.797193191489365
268059004,1514540700,17.168932690763047,9.648493333333333,10.57710666666667
267092051,11831404191,16.581877241379306,12.61823724137931,14.43761333333333
268151002,358556168,12.714266666666674,7.8380133333333335,7.805906666666668
268133008,3000436398,15.074957748917749,6.0548,9.204586666666668
267082006,260022226,24.75683259259259,6.052253333333334,13.372933333333329
267044008,239676896,23.47795333333333,11.693066666666668,21.083579487179477
267146009,11123450483,26.004937971014492,3.7285733333333337,19.884311304347833
267100076,11612181969,25.74613041666667,7.0007600000000005,28.833284444444452
267123025/02,10274458501,47.16697122807016,9.195413333333331,40.565957894736826
268024007,13958163614,12.68901333333333,5.78636,14.062973333333332
267130022,257292922,31.12836820512821,9.41225333333333,28.431933333333333
268052005,364875183,16.44260412698413,15.853790793650797,12.232480000000002
267058005,146646825,28.460058181818184,11.105386666666668,16.896533333333334
267065021/04,11171738374,42.444466666666685,19.06126666666667,37.19350666666664
268138014,13853354881,4.754840000000001,6.681826666666665,3.8249733333333333
268158005,9953849075,13.022790833333334,8.517733333333332,4.87268
267107006/267107007,11897627105,37.98808952380954,11.291440000000001,39.59100952380955
268046011,339328151,18.647542028985516,7.0161333333333324,15.457488695652176
268028008,13744916575,9.073520000000002,3.591413333333333,9.913786666666672
267028004/02/09,12706354535,12.802933333333335,7.820613333333333,29.76864717948719
268102002,5351712209,16.951559999999997,2.7279066666666667,5.159453333333335
268031015,2887108174,12.843626666666664,5.2141600000000015,16.19662086956522
267132023,11345295551,34.297322807017544,2.985693333333333,26.868496140350878
267052007,13186230778,21.73370545454547,11.107453333333332,21.51452156862746
267013013,285634977,23.64130074074074,14.207093333333331,25.077847407407408
268071002/02,6071991285,13.704720000000004,4.69188,19.89050222222222
268027003,4818596268,13.55316,0.09041333333333332,8.202786666666663
267092057,13446937701,21.988120000000002,7.605199999999999,14.70829333333333
267131019,12055667317,44.162450196078446,8.691796862745099,36.733623529411766
268057002,2951477050,18.936413913043477,10.719240000000001,9.613986666666667
267029020,12886701897,20.068105287356314,7.2904800000000005,23.533051954023005
267095020,12707184503,25.65350666666666,13.072546666666673,19.05249333333334
267029018,12906265520,20.24467897435899,7.985640000000004,25.185771954023025
267090002,685203407,16.985257435897434,7.668266666666667,18.043737435897434
267083009,7797205982,24.816305,11.062586666666666,28.107305
268016003,3905816968,21.712260606060603,7.861839999999999,12.670133333333338
267134026,253312983,36.36677333333333,20.598703333333333,27.800306666666668
267053021,314453815,37.02498666666667,10.701880000000001,23.73914666666666
267092008/02,7124984841,31.391280000000005,10.391573333333332,34.81742666666667
268053004,4897928264,16.155613333333328,4.007813333333333,11.07441333333333
268131001,8390553217,11.72950666666667,9.042093333333334,18.798543541666668
267028021,12919285947,20.624475897435907,6.287693333333335,28.756089230769238
267013010,7802087409,21.624728205128214,0.9696799999999999,26.96571719063546
268132013,4897796302,12.43205411764706,7.701100175438596,10.50298745098039
268002016,5246121083,,,
268072013/02,2940703833,18.37092571428572,12.563866666666668,11.769912380952382
268081008,503792310,9.554457435897435,5.676159999999999,3.1808666666666667
268111012,9501225495,18.319100370370375,5.340533333333335,16.939865833333336
268089002,2423092520,10.113918787878788,6.193786666666666,13.250706666666668
268161006,4755787183,13.450164786324788,4.936400000000001,2.1734933333333335
268125003,295514358,23.13356405797101,2.634253333333333,9.30776
267099019,448216810,32.95048666666667,5.045226666666667,24.86059333333334
267089007,269195516,14.318044102564103,6.064093333333333,15.376524102564103
268143013,13234436524,,,
268080017,699457913,3.8583200000000004,9.077931228070174,5.540533333333332
267028015,12749575113,22.55684045977012,7.177746666666666,26.021787126436788
268094009,269234214,25.28446144927536,13.167266666666668,13.167266666666668
267012007,227596360,20.87167,10.519493333333331,23.410000000000007
268142015,9921387545,9.786240784313726,6.040138421052632,7.857174117647058
268161002,4339504895,12.654231452991455,4.6056533333333345,3.3812666666666664
267100092/02,654188903,0.33121333333333336,12.008084074074075,23.86261127147766
268011002,7027470839,18.291666666666668,8.836986666666666,10.908386666666665
267029005,305502830,19.62255076923077,3.943,26.982411764705876
267107004/01,11928816029,40.63658285714284,15.425746666666667,42.239502857142845
268156007,2584449602,8.74436,12.882893333333335,14.732824347826089
268100002,2374678904,13.502104761904764,4.529826666666667,9.25144
267106006,4090999438,30.03957404761905,9.026275,23.438560714285707
268015001,11202478951,23.25794,9.072613333333331,14.017786666666666
268063010,1261488005,30.89865435897436,17.333453333333335,21.6119125925926
267101005,443889135,28.71418666666667,18.851533333333336,33.31552000000001
267140040,441400504,29.45017333333334,8.571506666666666,22.82861333333334
268008012,4892973407,28.638228333333338,15.250133333333332,28.25342666666667
267021001,690542433,22.847170476190474,13.165466666666672,9.2328
268127011,110437235,16.757879999999997,15.096506666666661,20.92905333333334
267059009,2480642181,22.91775151515152,1.8868399999999999,20.619746666666668
268106007,2419788412,11.352853333333332,7.935173333333334,6.3174399999999995
267092031,603800771,36.462180000000004,18.079386666666664,38.308806666666676
267123013,253395283,51.58351789473684,7.932320000000001,44.9825045614035
267104010/01,10712038147,48.784980512820496,23.493960000000005,40.882020512820496
267130001,1951829568,23.206928888888903,4.16432,11.503679999999996
267154006,7441133426,21.430063703703706,3.5805066666666674,25.47909037037038
268115004,428918441,16.776666666666664,9.408053333333335,15.456238974358973
268114016,8764171421,,,
