SA_PUB2022,lat,lon,walk_node_id,snap_distance_m
267143006,53.27292562077797,-6.378017882076418,9624549526,5.66995043363559
267099004,53.44444813746237,-6.21162543999665,10733245263,15.453830274763794
267116011,53.283821219431246,-6.284040210647798,345660537,22.90562519117428
267132041,53.44910053071727,-6.248030627107974,11014795125,44.78101771241071
267133026/01,53.47301347044759,-6.242770665396115,6514981997,5.781594894810006
267151003,53.3058212403106,-6.3411416197406165,8622642970,17.52597724075174
267118016,53.52334108552607,-6.089187097132849,9113344971,9.695287880802779
267104015/02,53.51422863251923,-6.162974325136481,10650400305,282.7481487063992
267004020,53.394407200650576,-6.124058663245635,2422091598,10.426222199255651
267148015,53.292117669503334,-6.3419128059101,4936916099,3.4643762261074977
267047004,53.30775299289195,-6.371944137996691,8561485052,32.17725395272261
267035009,53.27413784259684,-6.35473031998237,13995963629,8.310496630401893
268109006,53.34967066713315,-6.245506226982874,5064276580,16.24666476409166
268003004,53.34795114687712,-6.277168914966526,13704026915,22.67851258559865
268106001,53.34840558064767,-6.263453359027023,13270567891,27.36390054383056
268149006,53.34541164166814,-6.283213668087493,9122817436,35.14006952192853
268037008,53.3524735667794,-6.348571468146216,6620718832,2.56767519112
267132024,53.450968910840906,-6.243556167467376,253179891,4.208039613019366
267002028,53.612875355439364,-6.21235354097031,2366243030,6.934789864712229
267078012,53.274470357803175,-6.211850897315892,41324583,3.2610364755823857
267105017/02,53.44061071289846,-6.153729708348053,5985251912,3.0033863953716424
267085008,53.2779229043467,-6.315039475161951,7820941403,62.16409970667014
268008007,53.39348434540094,-6.1821753804614,301818483,38.72668618803138
267086006,53.28647721194537,-6.317789264398935,8073007697,35.49352445973417
267140048,53.281777207923625,-6.39104415106346,9577651054,13.199633018316359
267118027,53.53341960478348,-6.106207460676001,12530871761,45.82894223497824
267127011,53.286518298264134,-6.205558706631617,950302743,42.52889570465367
267092055/02,53.270377270507254,-6.207447890183605,4729910669,25.039521157234667
267001005,53.40616087655248,-6.25022839949485,294001423,7.20310227824348
267080013,53.28288308174067,-6.2439078726152815,789500756,40.93220860432369
267003022,53.60590982978619,-6.176125078102111,10922006113,2.1164529016433975
268135012,53.31821623879602,-6.266235045514546,564574197,39.22433237242234
268046001,53.377049833163184,-6.209992171089718,1426962194,14.20146788949061
268048001,53.36645941034192,-6.227413694651503,248903411,40.926590781240996
267144008,53.30529060718199,-6.37312091251964,10284511875,24.50604679726116
267028108,53.40102273405195,-6.410011727892623,12897725187,2.78304827728399
268109001,53.35307859691358,-6.241757465536652,580372437,21.461408317732573
267077005,53.2904516443623,-6.141875271299326,13013823967,17.429116666671753
267109008,53.3492367119452,-6.396495747854364,8719923171,33.784739232784176
267099015/02,53.44339663065043,-6.213568444894523,425540175,10.711485425483522
268085006,53.33988828756832,-6.309263362103718,337982091,13.084248102360107
268004012,53.35214958017824,-6.297347320473115,11920099026,30.74939481041465
268133007,53.32490619456979,-6.259521403182118,368411620,17.153306740596335
268153010,53.33770688503412,-6.305726291735133,13834860211,2.3778464833650816
267012003,53.28429230238193,-6.256630975150727,11605799057,55.76898385172067
267119011,53.283999804643344,-6.439722551754144,9927199205,57.644975017199705
267029029,53.39055461783839,-6.386841663289916,11764834532,11.161362416584902
267017013,53.291863218985576,-6.160106461617834,107823892,11.915067654368409
267118004,53.51550984367249,-6.100906075913819,7596413126,26.09777835118143
267065019,53.493844472651766,-6.148440404269508,253335924,10.600225732499254
268101001,53.33485492511431,-6.28229930813862,12292605898,51.873193986653334
267071005,53.287473130339805,-6.147685840358963,26795862,15.500818933869224
267036006/02,53.267605313394355,-6.139675997942385,1411048496,28.421767894447886
268037007,53.34579205969449,-6.343258826347904,15852595,26.024610242319785
267028004/02/02,53.386182001162446,-6.429762462450752,9123132069,7.718003427628347
267060003,53.275223402845796,-6.100914558818315,2985884685,7.894436838369609
268019004,53.3922407183999,-6.275302921765187,76771570,16.81431473473468
267018001,53.29735410390906,-6.168889995972896,636872656,29.202231445529105
267084017,53.27867511595272,-6.345648811251039,10736082159,16.7783118177738
