SA_PUB2022,walk_node_id,Dublin_City_Centre_(CBD)_min,IFSC___Docklands_min,Sandyford_Business_District_min,Dublin_Airport_min,Blanchardstown_min,Tallaght_min,min_travel_time_min,nearest_destination,T15_1_NC,T15_1_TC,no_car_rate,ED_ID_STR,ED_ENGLISH,COUNTY_ENGLISH,ed_deprivation_score,ed_deprivation_category,need_percentile,access_percentile,quadrant,desert_severity_index
267139005,8511336632,50.91793684210525,53.37128350877192,56.17705131364995,76.63857943469786,62.96166512820511,24.3514,24.3514,Tallaght_min,14,101,0.13861386138613863,267139,TALLAGHT-GLENVIEW,SOUTH DUBLIN,-3.39,Marginally Below Average,0.46142915144133173,0.6963053187170118,"Well-served, low-need",-0.23487616727568011
267131022,254486620,43.4394368627451,39.436770196078434,79.51302352941178,35.47285019607843,63.54065602941178,69.82995019607844,35.47285019607843,Dublin_Airport_min,3,72,0.041666666666666664,267131,SWORDS-GLASMORE,FINGAL,-0.58,Marginally Below Average,0.1465692245229395,0.2529435647584247,Low-priority gap,-0.10637434023548523
268127010/01,6401461084,35.36242666666667,37.81577333333333,42.42156615384615,61.08306925925926,62.21424,39.80726352941178,35.36242666666667,Dublin_City_Centre_(CBD)_min,17,120,0.14166666666666666,268127,RATHFARNHAM,DUBLIN CITY,11.89,Affluent,0.46944782785221273,0.2574096630125863,Low-priority gap,0.21203816483962645
267065021/03,5308509206,51.37708190476193,52.507737657657685,82.54411878787874,64.28807333333336,74.15448148148148,92.7819222222222,51.37708190476193,Dublin_City_Centre_(CBD)_min,0,95,0.0,267065,DONABATE,FINGAL,8.5,Marginally Above Average,0.007511165245635404,0.04547300040600888,Low-priority gap,-0.03796183516037348
268122005,305250213,44.04579333333333,46.67034,79.92992666666666,55.41803075757577,70.75791534246574,89.59827000000004,44.04579333333333,Dublin_City_Centre_(CBD)_min,29,98,0.29591836734693877,268122,PRIORSWOOD B,DUBLIN CITY,-28.18,Very Disadvantaged,0.7624847746650426,0.09053999187982131,Transit Desert,0.6719447827852213
267017001,10602308060,40.26206285714287,39.19972753234439,34.93332952380954,62.46702345827032,64.94720952380953,64.62926666666668,34.93332952380954,Sandyford_Business_District_min,6,71,0.08450704225352113,267017,BLACKROCK-MONKSTOWN,DUN LAOGHAIRE/RATHDOWN,12.45,Affluent,0.31161185546082015,0.26918392204628505,Low-priority gap,0.0424279334145351
268023003,5549521963,30.664412698412704,33.28895936507937,66.54854603174604,41.13841333333333,54.23446904761904,73.37511032421482,30.664412698412704,Dublin_City_Centre_(CBD)_min,10,72,0.1388888888888889,268023,BEAUMONT C,DUBLIN CITY,0.31,Marginally Above Average,0.46224116930572473,0.4390986601705238,Low-priority gap,0.02314250913520094
268063001,18896278,30.474734358974363,34.5794676923077,66.98063678321678,34.03009975308642,32.19040000000001,69.39888,30.474734358974363,Dublin_City_Centre_(CBD)_min,8,81,0.09876543209876543,268063,FINGLAS NORTH A,DUBLIN CITY,-19.48,Disadvantaged,0.35444579780755175,0.4470158343483557,Low-priority gap,-0.09257003654080392
267148005,715301697,44.43506531986531,42.88567865319864,57.96080402116401,66.15297457912456,59.93265512820513,21.36348333333333,21.36348333333333,Tallaght_min,29,125,0.232,267148,TALLAGHT-TYMON,SOUTH DUBLIN,-13.24,Disadvantaged,0.6543848964677222,0.8000406008932197,"Well-served, high-need",-0.14565570442549747
268005004,1396427510,17.704456666666665,17.52447,53.7572008029197,40.79176592592592,29.732501010101007,51.29630666666665,17.52447,IFSC___Docklands_min,49,128,0.3828125,268005,ARRAN QUAY E,DUBLIN CITY,7.16,Marginally Above Average,0.8696711327649208,0.8903775883069427,"Well-served, high-need",-0.020706455542021884
268027002,4805217203,26.14914811594203,30.253881449275365,62.65505054018445,36.36826444444445,32.421424444444455,69.62990444444445,26.14914811594203,Dublin_City_Centre_(CBD)_min,19,94,0.20212765957446807,268027,BOTANIC A,DUBLIN CITY,8.52,Marginally Above Average,0.5949045879009338,0.6252537555826227,"Well-served, high-need",-0.030349167681688938
267104003,5732730648,74.98604,65.55230666666667,104.3118933333333,75.05857333333334,102.565917037037,109.41567333333332,65.55230666666667,IFSC___Docklands_min,1,111,0.009009009009009009,267104,LUSK,FINGAL,2.77,Marginally Above Average,0.021112464474218433,0.009135200974421442,Low-priority gap,0.01197726349979699
267146010,8478662196,55.65755892339544,54.10817225672879,49.93810666666664,77.37546818265467,59.61005179487178,19.583720000000003,19.583720000000003,Tallaght_min,10,79,0.12658227848101267,267146,TALLAGHT-OLDBAWN,SOUTH DUBLIN,-6.41,Marginally Below Average,0.43371904181892,0.8495736906211937,"Well-served, low-need",-0.4158546488022737
268007006,13048131284,19.06067619047619,21.648742857142857,56.20832952380953,42.76531657657657,23.016428148148155,57.15782834733894,19.06067619047619,Dublin_City_Centre_(CBD)_min,8,73,0.1095890410958904,268007,ASHTOWN B,DUBLIN CITY,8.2,Marginally Above Average,0.3875355257815672,0.8615509541209907,"Well-served, low-need",-0.4740154283394235
267078016,51910425,46.502778245614,45.689458245614006,26.72332222222223,68.95675417153993,71.18792491228069,51.61473333333332,26.72332222222223,Sandyford_Business_District_min,11,76,0.14473684210526316,267078,DUNDRUM-BALALLY,DUN LAOGHAIRE/RATHDOWN,8.21,Marginally Above Average,0.4756394640682095,0.6051563134388956,"Well-served, low-need",-0.12951684937068614
268008017/01,4892971192,48.31661034013606,50.94115700680274,84.1577943434344,57.10409454545455,75.02873234926848,94.04975700680264,48.31661034013606,Dublin_City_Centre_(CBD)_min,29,175,0.1657142857142857,268008,AYRFIELD,DUBLIN CITY,-6.17,Marginally Below Average,0.521518473406415,0.060698335363377987,Transit Desert,0.460820138043037
268030019,3780370402,15.21964507936508,19.32437841269842,52.36729841269841,40.777749629629625,26.0796736231884,62.2287465427797,15.21964507936508,Dublin_City_Centre_(CBD)_min,35,71,0.49295774647887325,268030,CABRA EAST A,DUBLIN CITY,9.18,Marginally Above Average,0.9342265529841657,0.9236703207470565,"Well-served, high-need",0.01055623223710922
267025002,194573797,39.24947368421054,38.104824675201534,44.58414666666667,61.37212060112743,64.75156849902531,74.126,38.104824675201534,IFSC___Docklands_min,5,136,0.03676470588235294,267025,BLACKROCK-TEMPLEHILL,DUN LAOGHAIRE/RATHDOWN,8.16,Marginally Above Average,0.12434023548518068,0.18270401948842874,Low-priority gap,-0.058363784003248056
267077001/03,597119711,32.0176525925926,30.87300358358359,37.67017837837838,54.140299509509525,57.51974740740741,69.59173138047137,30.87300358358359,IFSC___Docklands_min,35,98,0.35714285714285715,267077,DUN LAOGHAIRE-WEST CENTRAL,DUN LAOGHAIRE/RATHDOWN,5.14,Marginally Above Average,0.844295574502639,0.4305724725943971,Transit Desert,0.4137231019082419
267040008,12987955777,33.60294385964912,35.824343859649126,70.75059719298244,59.09163978557506,20.371590303030302,67.91960363636365,20.371590303030302,Blanchardstown_min,5,84,0.05952380952380952,267040,CASTLEKNOCK-KNOCKMAROON,FINGAL,10.69,Affluent,0.2173162809581811,0.8296792529435648,"Well-served, low-need",-0.6123629719853837
268106005,12400348106,7.292493333333335,15.14878413625304,48.02503746958637,38.41608006217896,37.69017777777778,52.802781463414654,7.292493333333335,Dublin_City_Centre_(CBD)_min,99,129,0.7674418604651163,268106,NORTH CITY,DUBLIN CITY,6.43,Marginally Above Average,0.9973609419407227,0.9924888347543646,"Well-served, high-need",0.00487210718635811
268029008,428959746,15.083450852713176,20.592877250859104,49.83195327695559,36.176563809523806,32.22972380952381,60.51429994362226,15.083450852713176,Dublin_City_Centre_(CBD)_min,28,96,0.2916666666666667,268029,BOTANIC C,DUBLIN CITY,10.68,Affluent,0.7530450669914738,0.9261063743402355,"Well-served, high-need",-0.17306130734876168
268020005,59931905,35.20069833333334,35.23506265765766,66.19527166666664,28.368080000000003,40.96787757575758,71.25161166666662,28.368080000000003,Dublin_Airport_min,7,116,0.0603448275862069,268020,BALLYMUN F,DUBLIN CITY,-0.02,Marginally Below Average,0.22097036134794965,0.5393828664230613,"Well-served, low-need",-0.31841250507511165
268148004/02,4303468057,21.59287268817204,20.043486021505377,56.6383878204472,43.31078194743133,41.47528602150541,49.75652993464056,20.043486021505377,IFSC___Docklands_min,53,158,0.33544303797468356,268148,USHERS A,DUBLIN CITY,15.73,Affluent,0.8193260251725538,0.8365814047909054,"Well-served, high-need",-0.017255379618351552
267148008,4900700933,45.188443508771925,47.641790175438594,50.44755798031663,70.90908610136451,59.88938512820512,21.32021333333333,21.32021333333333,Tallaght_min,14,111,0.12612612612612611,267148,TALLAGHT-TYMON,SOUTH DUBLIN,-13.24,Disadvantaged,0.43016646366220057,0.8014616321559074,"Well-served, low-need",-0.3712951684937068
267022005,162312882,39.21059047619047,38.39727047619048,35.67951432624113,61.66456640211644,63.89573714285718,67.34504,35.67951432624113,Sandyford_Business_District_min,3,110,0.02727272727272727,267022,BLACKROCK-GLENOMENA,DUN LAOGHAIRE/RATHDOWN,12.11,Affluent,0.08749492488834755,0.24766544863987006,Low-priority gap,-0.16017052375152252
268077007,289164956,26.967990890269142,28.09864664316489,58.13502777338603,49.37193753769581,49.74539046698872,68.37283120772946,26.967990890269142,Dublin_City_Centre_(CBD)_min,24,112,0.21428571428571427,268077,HARMONSTOWN B,DUBLIN CITY,-0.46,Marginally Below Average,0.623020706455542,0.5954120990661795,"Well-served, high-need",0.02760860738936244
267057006,260657465,34.72381475177305,40.54347719298246,33.8917980952381,63.81077311890839,63.30113588652485,48.76832000000002,33.8917980952381,Sandyford_Business_District_min,34,124,0.27419354838709675,267057,CLONSKEAGH-FARRANBOLEY,DUN LAOGHAIRE/RATHDOWN,4.04,Marginally Above Average,0.7226958993097848,0.30775477060495326,Transit Desert,0.4149411287048316
268093006,269232119,36.579506666666674,36.39952000000001,49.076148053855576,59.66681592592594,59.06910620382734,40.52143948717949,36.39952000000001,IFSC___Docklands_min,19,109,0.1743119266055046,268093,KIMMAGE D,DUBLIN CITY,1.69,Marginally Above Average,0.5402963865205035,0.22777101096224117,Transit Desert,0.3125253755582623
267050009,1412597099,36.91343904761904,35.36405238095238,62.66655904761903,58.63134830687829,44.11706512820512,34.03274285714287,34.03274285714287,Tallaght_min,15,145,0.10344827586206896,267050,CLONDALKIN-MONASTERY,SOUTH DUBLIN,-1.91,Marginally Below Average,0.3683516037352822,0.3024766544863987,Low-priority gap,0.06587494924888349
267076004,12400426950,49.31561212121211,48.170963112203104,60.670946666666666,71.43825903812903,74.81770693602692,86.88969090909089,48.170963112203104,IFSC___Docklands_min,4,112,0.03571428571428571,267076,DUN LAOGHAIRE-SANDYCOVE,DUN LAOGHAIRE/RATHDOWN,9.45,Marginally Above Average,0.1188591149005278,0.061307348761672764,Low-priority gap,0.05755176613885504
268072013/08,6077853870,36.67463428571429,37.805290038610046,67.84167116883117,61.07258596453598,59.452033862433865,78.07947460317465,36.67463428571429,Dublin_City_Centre_(CBD)_min,30,116,0.25862068965517243,268072,GRANGE B,DUBLIN CITY,5.26,Marginally Above Average,0.694884287454324,0.21965083231831095,Transit Desert,0.475233455136013
268006040/01,2583580779,30.48094904761904,34.54705111111111,67.62860238095239,57.22006925925925,29.479628148148144,70.97764148148147,29.479628148148144,Blanchardstown_min,21,143,0.14685314685314685,268006,ASHTOWN A,DUBLIN CITY,9.6,Marginally Above Average,0.48030856678846934,0.4910678034916768,Low-priority gap,-0.010759236703207442
267027008,799567584,28.294617777777784,32.39935111111112,65.44227111111108,51.03754916666663,15.722186666666664,57.38618666666663,15.722186666666664,Blanchardstown_min,18,95,0.18947368421052632,267027,BLANCHARDSTOWN-ABBOTSTOWN,FINGAL,2.24,Marginally Above Average,0.5728786033292732,0.9147381242387332,"Well-served, high-need",-0.34185952090946004
267009005,9543930574,44.80049330754352,49.08315515151516,29.632701818181825,63.435530980392166,65.36998078037904,38.000366666666665,29.632701818181825,Sandyford_Business_District_min,7,95,0.07368421052631578,267009,BALLINTEER-LUDFORD,DUN LAOGHAIRE/RATHDOWN,3.29,Marginally Above Average,0.27598457166057655,0.48599269183922045,Low-priority gap,-0.2100081201786439
267002002/04,10274555810,70.67595555555557,61.24222222222223,100.5018088888889,74.82830222222223,98.10414370370373,108.14148222222224,61.24222222222223,IFSC___Docklands_min,20,136,0.14705882352941177,267002,BALBRIGGAN RURAL,FINGAL,-0.17,Marginally Below Average,0.48071457572066584,0.015225334957369108,Low-priority gap,0.46548924076329673
267030009,12814737354,28.02824444444445,32.13297777777778,65.17589777777776,48.239151666666665,17.425937777777776,61.25950666666665,17.425937777777776,Blanchardstown_min,29,107,0.27102803738317754,267030,BLANCHARDSTOWN-CORDUFF,FINGAL,-14.16,Disadvantaged,0.7161997563946407,0.8928136419001218,"Well-served, high-need",-0.17661388550548107
267111010/01,7078451228,30.13628380952381,31.26693956241956,61.30332069264068,54.534235488345495,52.91368338624338,71.54112412698412,30.13628380952381,Dublin_City_Centre_(CBD)_min,8,99,0.08080808080808081,267111,PORTMARNOCK SOUTH,FINGAL,8.18,Marginally Above Average,0.2975030450669915,0.4622411693057247,Low-priority gap,-0.16473812423873319
268071024/05,6072020736,48.80334222222223,50.20603253861004,80.24241366883119,59.10838095238095,71.85277636243386,86.84023333333329,48.80334222222223,Dublin_City_Centre_(CBD)_min,16,125,0.128,268071,GRANGE A,DUBLIN CITY,3.18,Marginally Above Average,0.43747462444173774,0.058059277304100654,Low-priority gap,0.3794153471376371
267115009,254345354,48.742746666666655,51.19609333333332,35.91518390804596,63.0935354965212,65.02798529650808,37.65837118279569,35.91518390804596,Sandyford_Business_District_min,2,137,0.014598540145985401,267115,RATHFARNHAM-HERMITAGE,SOUTH DUBLIN,9.56,Marginally Above Average,0.04526999593991068,0.24198132358911895,Low-priority gap,-0.19671132764920826
267112002,205498467,77.12638666666673,75.57700000000007,101.27812000000004,98.84429592592596,84.97130512820516,64.12593333333334,64.12593333333334,Tallaght_min,3,124,0.024193548387096774,267112,RATHCOOLE,SOUTH DUBLIN,5.24,Marginally Above Average,0.07531465692245229,0.010150223304912664,Low-priority gap,0.06516443361753962
267140036,11501159194,52.67216941176469,51.12278274509803,67.02151055555555,74.39007867102396,59.62555453996982,26.910453333333333,26.910453333333333,Tallaght_min,22,134,0.16417910447761194,267140,TALLAGHT-JOBSTOWN,SOUTH DUBLIN,-8.15,Marginally Below Average,0.5173568818514007,0.5976451481932603,"Well-served, high-need",-0.0802882663418596
268143024/03,8610950747,26.598783333333323,26.529809195402304,49.81512363636366,44.660299565772696,53.45059666666667,62.77739666666667,26.529809195402304,IFSC___Docklands_min,58,125,0.464,268143,SOUTH DOCK,DUBLIN CITY,11.48,Affluent,0.9187982135606984,0.6112464474218433,"Well-served, high-need",0.30755176613885504
268053002,11904504338,32.47037777777778,32.29039111111111,52.180976124031,55.55768703703703,54.95997731493844,39.37547851851852,32.29039111111111,IFSC___Docklands_min,32,120,0.26666666666666666,268053,CRUMLIN C,DUBLIN CITY,-1.63,Marginally Below Average,0.7091961023142509,0.37068615509541214,Transit Desert,0.33850994721883876
267130021,9580741530,40.48773523809525,41.40879487179487,71.65477212121209,59.53928524216524,63.26513481481482,81.89257555555552,40.48773523809525,Dublin_City_Centre_(CBD)_min,12,98,0.12244897959183673,267130,SUTTON,FINGAL,4.77,Marginally Above Average,0.42032074705643524,0.13824604141291108,Low-priority gap,0.28207470564352416
267107005/01,12014338948,65.88722095238094,64.3378342857143,97.3570076190476,87.60513021164022,66.74893941391942,59.66190095238096,59.66190095238096,Tallaght_min,3,44,0.06818181818181818,267107,NEWCASTLE,SOUTH DUBLIN,2.39,Marginally Above Average,0.2557856272838002,0.018067397482744663,Low-priority gap,0.23771822980105556
267028077/02,12728916513,36.61434942528735,39.319082758620674,73.76200275862068,59.23374180623971,24.828709425287364,62.03718942528734,24.828709425287364,Blanchardstown_min,3,84,0.03571428571428571,267028,BLANCHARDSTOWN-BLAKESTOWN,FINGAL,3.06,Marginally Above Average,0.1188591149005278,0.6770198944376776,"Well-served, low-need",-0.5581607795371498
267099028/01,4398791120,56.73466095238094,57.86531670527668,87.90169783549786,64.69112380952382,79.51206052910055,98.1395012698413,56.73466095238094,Dublin_City_Centre_(CBD)_min,5,236,0.0211864406779661,267099,KINSALEY,FINGAL,7.14,Marginally Above Average,0.0637434023548518,0.025781567194478328,Low-priority gap,0.03796183516037348
267103016/03,9006889440,40.87023999999999,39.320853333333325,75.91575513227512,62.58814925925926,41.73195846153845,52.64656000000002,39.320853333333325,IFSC___Docklands_min,5,122,0.040983606557377046,267103,LUCAN-St. HELENS,SOUTH DUBLIN,8.53,Marginally Above Average,0.1428136419001218,0.15712545676004874,Low-priority gap,-0.014311814859926941
267142012,8545061520,51.01657333333334,49.46718666666667,68.50881735449734,67.33941764705884,60.59829179487183,27.594086666666666,27.594086666666666,Tallaght_min,6,91,0.06593406593406594,267142,TALLAGHT-KILNAMANAGH,SOUTH DUBLIN,-6.72,Marginally Below Average,0.2428948436865611,0.5706455542021924,"Well-served, low-need",-0.3277507105156313
267144007,8565699345,45.46436000000001,43.91497333333335,64.13888000000001,61.78720431372552,50.47147846153846,23.467653333333327,23.467653333333327,Tallaght_min,9,78,0.11538461538461539,267144,TALLAGHT-KINGSWOOD,SOUTH DUBLIN,-5.2,Marginally Below Average,0.4021518473406415,0.730004060089322,"Well-served, low-need",-0.3278522127486804
267092020,389503986,60.42973815602837,60.470733333333335,37.82176222222223,83.73802925925928,85.96920000000001,64.66384000000001,37.82176222222223,Sandyford_Business_District_min,7,120,0.058333333333333334,267092,GLENCULLEN,DUN LAOGHAIRE/RATHDOWN,11.63,Affluent,0.2114291514413317,0.18838814453917985,Low-priority gap,0.023041006902151856
267002045,479843854,65.97860631578949,56.54487298245616,95.80445964912266,70.13095298245617,93.3105481481481,103.444132982456,56.54487298245616,IFSC___Docklands_min,38,120,0.31666666666666665,267002,BALBRIGGAN RURAL,FINGAL,-0.17,Marginally Below Average,0.7927324401136825,0.026390580592772994,Transit Desert,0.7663418595209095
267143001,9008525164,62.82838666666666,61.279,61.47191999999999,84.54629592592588,73.25677179487175,32.6864,32.6864,Tallaght_min,3,78,0.038461538461538464,267143,TALLAGHT-KILTIPPER,SOUTH DUBLIN,-6.85,Marginally Below Average,0.1293138449045879,0.3518067397482745,Low-priority gap,-0.2224928948436866
268140006,5295502772,15.542664375,18.435295365990985,39.75375565891472,41.70259129191691,42.394477708333326,42.52738233766234,15.542664375,Dublin_City_Centre_(CBD)_min,34,82,0.4146341463414634,268140,ROYAL EXCHANGE A,DUBLIN CITY,5.86,Marginally Above Average,0.8907835972391392,0.9179861956963054,"Well-served, high-need",-0.027202598457166105
268034001,3780734630,23.321180309810668,23.88625873015873,57.83704273405307,42.71472666666668,29.491609100529097,68.42428919869954,23.321180309810668,Dublin_City_Centre_(CBD)_min,44,131,0.33587786259541985,268034,CABRA WEST B,DUBLIN CITY,-11.91,Disadvantaged,0.819529029638652,0.7369062119366626,"Well-served, high-need",0.08262281770198943
267066010,2407147053,28.09918666666666,28.133550990990987,59.09376,26.48567428571429,42.3695876923077,64.1501,26.48567428571429,Dublin_Airport_min,12,86,0.13953488372093023,267066,DUBBER,FINGAL,3.28,Marginally Above Average,0.4642712139667073,0.6128704831506293,"Well-served, low-need",-0.14859926918392202
267048006,9006659894,33.620510588235305,32.07112392156864,68.66602572051039,55.33841984749453,34.48222904977377,40.64439166666666,32.07112392156864,IFSC___Docklands_min,13,99,0.13131313131313133,267048,CLONDALKIN-CAPPAGHMORE,SOUTH DUBLIN,-15.86,Disadvantaged,0.4464068209500609,0.3792123426715388,Low-priority gap,0.0671944782785221
268075011,3636871312,33.245099296066265,34.375755048962006,64.41213617918311,53.22505500000002,56.0224988727858,74.64993961352653,33.245099296066265,Dublin_City_Centre_(CBD)_min,33,88,0.375,268075,GRANGE E,DUBLIN CITY,-7.6,Marginally Below Average,0.8614494518879415,0.3280552172147787,Transit Desert,0.5333942346731628
267051018,436623291,29.924505454545454,28.375118787878787,64.9700205868206,51.64241471380473,35.77290826546004,37.29382666666666,28.375118787878787,IFSC___Docklands_min,26,79,0.3291139240506329,267051,CLONDALKIN-MOORFIELD,SOUTH DUBLIN,-15.18,Disadvantaged,0.8100893219650832,0.5383678440925701,"Well-served, high-need",0.2717214778725131
267099005,10733245247,33.89715333333333,24.99675333333333,65.62300666666668,40.0363781818182,62.62579446808512,71.36268,24.99675333333333,IFSC___Docklands_min,14,107,0.1308411214953271,267099,KINSALEY,FINGAL,7.14,Marginally Above Average,0.44427527405602923,0.6705237515225335,"Well-served, low-need",-0.22624847746650428
267099030,253507339,30.98672380952381,32.11737956241956,62.15376069264069,55.38467548834549,53.76412338624338,72.39156412698411,30.98672380952381,Dublin_City_Centre_(CBD)_min,14,76,0.18421052631578946,267099,KINSALEY,FINGAL,7.14,Marginally Above Average,0.5613073487616728,0.42427933414535124,Transit Desert,0.13702801461632153
267109003,8719923209,29.522437647058823,27.97305098039216,64.56795277933395,51.24034690631808,30.38415610859728,41.28486196078431,27.97305098039216,IFSC___Docklands_min,34,127,0.2677165354330709,267109,PALMERSTON WEST,SOUTH DUBLIN,-10.14,Disadvantaged,0.7115306536743808,0.5556232237109217,"Well-served, high-need",0.1559074299634592
267002007,2366243186,62.674146666666665,53.240413333333336,92.50000000000004,66.82649333333333,90.10233481481484,100.13967333333336,53.240413333333336,IFSC___Docklands_min,35,184,0.19021739130434784,267002,BALBRIGGAN RURAL,FINGAL,-0.17,Marginally Below Average,0.574299634591961,0.03714981729598055,Transit Desert,0.5371498172959804
268130014,258075605,31.069814751773045,37.68137953164725,30.237798095238094,60.9486754575732,59.64713588652482,40.96006666666667,30.237798095238094,Sandyford_Business_District_min,6,71,0.08450704225352113,268130,RATHMINES EAST C,DUBLIN CITY,13.42,Affluent,0.31161185546082015,0.45554202192448234,Low-priority gap,-0.1439301664636622
267100035,8729470704,30.428437083333336,28.87905041666667,65.47395221560846,52.146346342592594,31.2901555448718,43.59347897435899,28.87905041666667,IFSC___Docklands_min,7,97,0.07216494845360824,267100,LUCAN-ESKER,SOUTH DUBLIN,6.45,Marginally Above Average,0.27009744214372716,0.5162403572878603,"Well-served, low-need",-0.24614291514413317
268126006,4560142685,67.66883262939962,68.79948838229537,98.83586951251644,90.04816370370371,90.44623220611916,109.0736729468599,67.66883262939962,Dublin_City_Centre_(CBD)_min,8,74,0.10810810810810811,268126,RAHENY-St. ASSAM,DUBLIN CITY,10.01,Affluent,0.3822574096630126,0.007917174177831887,Low-priority gap,0.3743402354851807
267069006,3841542899,43.07951842592593,41.934869416916925,43.07028549019608,65.20216534284285,68.3091654901961,72.14723622190337,41.934869416916925,IFSC___Docklands_min,8,96,0.08333333333333333,267069,DUN LAOGHAIRE-GLENAGEARY,DUN LAOGHAIRE/RATHDOWN,15.37,Affluent,0.3073487616727568,0.11774259033698742,Low-priority gap,0.1896061713357694
267072008,11998111276,41.67137212121212,40.52672311220311,55.51891282051282,63.79401903812905,67.17346693602694,79.24545090909086,40.52672311220311,IFSC___Docklands_min,10,121,0.08264462809917356,267072,DUN LAOGHAIRE SALLYNOGGIN EAST,DUN LAOGHAIRE/RATHDOWN,1.07,Marginally Above Average,0.30592773041006904,0.1376370280146163,Low-priority gap,0.16829070239545274
267113003,288827093,46.02812363636363,48.4814703030303,39.99768363636363,67.16586115583077,69.10031095581763,33.26063047619048,33.26063047619048,Tallaght_min,7,97,0.07216494845360824,267113,RATHFARNHAM-BALLYROAN,SOUTH DUBLIN,7.84,Marginally Above Average,0.27009744214372716,0.32764920828258226,Low-priority gap,-0.0575517661388551
267107002/267112005,8098607553,71.32886666666668,69.77948,101.71193333333336,93.04677592592589,79.46043846153843,63.49873333333336,63.49873333333336,Tallaght_min,6,114,0.05263157894736842,267107,NEWCASTLE,SOUTH DUBLIN,2.39,Marginally Above Average,0.18808363784003249,0.010759236703207442,Low-priority gap,0.17732440113682504
267003009,2383132283,53.65252190476191,44.50999047619048,83.76957714285717,58.09607047619047,76.42992148148149,91.40925047619052,44.50999047619048,IFSC___Docklands_min,27,92,0.29347826086956524,267003,BALBRIGGAN URBAN,FINGAL,-4.7,Marginally Below Average,0.757206658546488,0.08647990255785631,Transit Desert,0.6707267559886317
267028029,12919646994,34.77745275362319,37.48218608695653,71.92510608695655,57.39684513457557,22.991812753623183,60.2002927536232,22.991812753623183,Blanchardstown_min,13,87,0.14942528735632185,267028,BLANCHARDSTOWN-BLAKESTOWN,FINGAL,3.06,Marginally Above Average,0.48477466504263095,0.7496954933008526,"Well-served, low-need",-0.26492082825822166
268157005,5396242624,19.960856091954035,26.500549425287367,54.47671851619642,30.618641350762537,40.03333037037035,54.62521703703701,19.960856091954035,Dublin_City_Centre_(CBD)_min,16,78,0.20512820512820512,268157,WHITEHALL A,DUBLIN CITY,6.92,Marginally Above Average,0.6026187576126675,0.8390174583840845,"Well-served, high-need",-0.236398700771417
268026012,122500892,28.014703333333333,34.39606333333334,62.53056575757576,35.997373333333336,45.91402333333334,65.05466460992908,28.014703333333333,Dublin_City_Centre_(CBD)_min,28,167,0.16766467065868262,268026,BEAUMONT F,DUBLIN CITY,4.02,Marginally Above Average,0.5267965895249695,0.5531871701177427,"Well-served, high-need",-0.026390580592773105
267095002,6725253389,51.971635238095246,51.47382000000001,83.13867212121208,69.60431037037037,74.74903481481479,93.37647555555552,51.47382000000001,IFSC___Docklands_min,4,109,0.03669724770642202,267095,HOWTH,FINGAL,6.99,Marginally Above Average,0.12362971985383678,0.04466098254161588,Low-priority gap,0.0789687373122209
267105004,1487184163,40.46575206349208,41.596407816387824,71.63278894660894,51.34749111111112,63.24315164021164,81.87059238095237,40.46575206349208,Dublin_City_Centre_(CBD)_min,12,101,0.1188118811881188,267105,MALAHIDE EAST,FINGAL,9.61,Marginally Above Average,0.4127080795777507,0.1384490458790093,Low-priority gap,0.2742590336987414
268015010,2406494677,26.072279999999992,26.106644324324314,57.06685333333335,23.18906666666667,43.01560102564101,62.12319333333334,23.18906666666667,Dublin_Airport_min,14,99,0.1414141414141414,268015,BALLYMUN A,DUBLIN CITY,-7.27,Marginally Below Average,0.4681282988225741,0.7415753146569224,"Well-served, low-need",-0.2734470158343483
267100065,8773398130,29.7528,28.203413333333334,64.79831513227512,51.470709259259245,30.61451846153846,44.47185999999999,28.203413333333334,IFSC___Docklands_min,3,102,0.029411764705882353,267100,LUCAN-ESKER,SOUTH DUBLIN,6.45,Marginally Above Average,0.09460008120178644,0.5444579780755177,"Well-served, low-need",-0.44985789687373123
268112012,10966364657,31.49350349206349,30.680183492063488,37.48977015873015,53.94747941798942,56.17865015873016,59.99934533114394,30.680183492063488,IFSC___Docklands_min,16,106,0.1509433962264151,268112,PEMBROKE EAST C,DUBLIN CITY,12.9,Affluent,0.49045879009338206,0.438489646772229,Low-priority gap,0.051969143321153044
267104017/02,5205699131,58.350207518797,58.73512095238095,89.51724440191387,63.15453428571429,81.1276070955166,97.51163428571428,58.350207518797,Dublin_City_Centre_(CBD)_min,6,149,0.040268456375838924,267104,LUSK,FINGAL,2.77,Marginally Above Average,0.13824604141291108,0.021518473406414995,Low-priority gap,0.11672756800649609
267072004,480110131,46.45841128205131,45.6450912820513,45.904677948717975,68.91238720797722,71.14355794871796,74.98162868042526,45.6450912820513,IFSC___Docklands_min,42,130,0.3230769230769231,267072,DUN LAOGHAIRE SALLYNOGGIN EAST,DUN LAOGHAIRE/RATHDOWN,1.07,Marginally Above Average,0.8024766544863987,0.07775071051563132,Transit Desert,0.7247259439707674
267048008,8686012516,31.110315555555548,29.560928888888885,66.1558306878307,52.82822481481482,31.97203401709401,39.71463333333334,29.560928888888885,IFSC___Docklands_min,41,123,0.3333333333333333,267048,CLONDALKIN-CAPPAGHMORE,SOUTH DUBLIN,-15.86,Disadvantaged,0.8165854648802273,0.4882257409663012,Transit Desert,0.3283597239139261
